Time (UTCG),Azimuth (deg),Elevation (deg),Range (km)
25 Mar 2024 9:06:57,348.98,48.794,725.281956
25 Mar 2024 9:07:57,44.55,50.614,708.213746
25 Mar 2024 9:08:57,76.859,35.242,905.05058
25 Mar 2024 9:09:57,89.333,22.767,1215.543312
25 Mar 2024 9:10:57,95.426,14.43,1573.022093
25 Mar 2024 9:11:57,99.022,8.469,1950.873545
25 Mar 2024 9:12:05,99.379,7.819,1999.998052
25 Mar 2024 10:43:47,284.67,7.857,1999.975187
25 Mar 2024 10:44:46,279.286,13.16,1644.915978
25 Mar 2024 10:45:46,270.41,20.044,1314.895877
25 Mar 2024 10:46:46,254.688,28.556,1046.018902
25 Mar 2024 10:47:46,227.225,35.637,896.538754
25 Mar 2024 10:48:46,193.74,33.953,926.759985
25 Mar 2024 10:49:46,170.367,25.652,1122.118064
25 Mar 2024 10:50:46,157.357,17.561,1415.239066
25 Mar 2024 10:51:46,149.812,11.209,1757.017947
25 Mar 2024 10:52:26,146.405,7.749,1999.981758
26 Mar 2024 2:18:09,176.509,7.681,1999.993401
26 Mar 2024 2:19:08,165.524,10.699,1785.75233
26 Mar 2024 2:20:08,151.695,13.009,1644.371946
26 Mar 2024 2:21:08,136.017,13.82,1599.770183
26 Mar 2024 2:22:08,120.507,12.785,1660.035218
26 Mar 2024 2:23:08,107.067,10.344,1814.618622
26 Mar 2024 2:23:58,97.976,7.785,1999.980902
26 Mar 2024 3:56:36,235.885,7.734,1999.990903
26 Mar 2024 3:57:36,234.787,13.625,1611.49725
26 Mar 2024 3:58:36,232.787,22.089,1234.461702
26 Mar 2024 3:59:36,228.289,35.926,889.781506
26 Mar 2024 4:00:36,211.209,60.56,634.97289
26 Mar 2024 4:01:36,104.341,68.171,599.834362
26 Mar 2024 4:02:36,75.403,40.995,813.417094
26 Mar 2024 4:03:36,69.549,25.008,1143.453099
26 Mar 2024 4:04:36,67.182,15.562,1514.836953
26 Mar 2024 4:05:36,65.951,9.163,1902.489093
26 Mar 2024 4:05:51,65.736,7.852,1999.991775
26 Mar 2024 5:37:45,276.809,7.815,1999.98522
26 Mar 2024 5:38:44,282.353,13.095,1646.980362
26 Mar 2024 5:39:44,291.274,19.961,1317.88782
26 Mar 2024 5:40:44,306.829,28.532,1047.434344
26 Mar 2024 5:41:44,334.087,35.986,892.062718
26 Mar 2024 5:42:44,8.241,34.819,913.153967
26 Mar 2024 5:43:44,32.608,26.559,1100.491537
26 Mar 2024 5:44:44,46.267,18.32,1387.771163
26 Mar 2024 5:45:44,54.256,11.846,1724.956862
26 Mar 2024 5:46:30,58.351,7.872,1999.992422
26 Mar 2024 7:19:12,299.382,7.863,1999.982498
26 Mar 2024 7:20:11,305.932,12.941,1658.825178
26 Mar 2024 7:21:11,316.131,19.22,1349.927314
26 Mar 2024 7:22:11,332.766,26.308,1107.90076
26 Mar 2024 7:23:11,358.359,31.281,984.603348
26 Mar 2024 7:24:11,27.107,29.534,1024.366972
26 Mar 2024 7:25:11,48.434,22.947,1211.124775
26 Mar 2024 7:26:11,61.588,16.094,1490.089069
26 Mar 2024 7:27:11,69.812,10.385,1818.544098
26 Mar 2024 7:27:42,72.908,7.858,1999.997088
26 Mar 2024 8:59:56,298.963,7.871,1999.99225
26 Mar 2024 9:00:55,300.797,13.678,1616.839978
26 Mar 2024 9:01:55,303.863,22.015,1242.985534
26 Mar 2024 9:02:55,310.231,35.413,902.514846
26 Mar 2024 9:03:55,331.505,57.988,652.422922
26 Mar 2024 9:04:55,60.756,64.535,616.421175
26 Mar 2024 9:05:55,94.35,40.341,823.251291
26 Mar 2024 9:06:55,102.558,24.851,1147.988641
26 Mar 2024 9:07:55,106.154,15.508,1515.906793
26 Mar 2024 9:08:55,108.21,9.135,1901.129378
26 Mar 2024 9:09:10,108.602,7.802,1999.979794
26 Mar 2024 10:41:00,277.779,7.845,1999.995106
26 Mar 2024 10:41:59,270.113,12.521,1681.38246
26 Mar 2024 10:42:59,258.465,17.869,1404.665372
26 Mar 2024 10:43:59,241.077,22.915,1208.8412
26 Mar 2024 10:44:59,218.198,25.151,1137.33872
26 Mar 2024 10:45:59,195.422,22.756,1212.558863
26 Mar 2024 10:46:59,178.209,17.648,1410.920039
26 Mar 2024 10:47:59,166.678,12.296,1688.930468
26 Mar 2024 10:48:57,159.214,7.737,1999.99906
27 Mar 2024 2:14:11,193.028,7.681,1999.989147
27 Mar 2024 2:15:10,184.075,11.904,1708.991588
27 Mar 2024 2:16:10,171.297,16.261,1472.051163
27 Mar 2024 2:17:10,154.013,19.635,1324.634735
27 Mar 2024 2:18:10,133.819,20.331,1298.332753
27 Mar 2024 2:19:10,114.97,17.891,1400.158911
27 Mar 2024 2:20:10,100.393,13.773,1605.645613
27 Mar 2024 2:21:10,90.019,9.418,1880.524753
27 Mar 2024 2:21:33,86.872,7.804,1999.999175
27 Mar 2024 3:53:34,246.064,7.75,1999.97635
27 Mar 2024 3:54:33,246.91,13.615,1613.070749
27 Mar 2024 3:55:33,248.296,22.098,1234.912099
27 Mar 2024 3:56:33,251.166,36.08,887.654841
27 Mar 2024 3:57:33,261.979,62.034,627.340661
27 Mar 2024 3:58:33,33.693,72.37,585.942692
27 Mar 2024 3:59:33,55.678,42.152,798.336101
27 Mar 2024 4:00:33,59.55,25.512,1128.86887
27 Mar 2024 4:01:33,61.233,15.854,1500.588718
27 Mar 2024 4:02:33,62.229,9.366,1888.306737
27 Mar 2024 4:02:50,62.449,7.856,1999.975003
27 Mar 2024 5:34:56,283.715,7.826,1999.987336
27 Mar 2024 5:35:56,290.013,12.989,1653.82582
27 Mar 2024 5:36:56,299.891,19.444,1339.071455
27 Mar 2024 5:37:56,316.315,26.945,1089.163959
27 Mar 2024 5:38:56,342.444,32.525,957.542906
27 Mar 2024 5:39:56,12.53,30.879,992.920877
27 Mar 2024 5:40:56,34.609,23.884,1180.226716
27 Mar 2024 5:41:56,47.908,16.688,1461.632733
27 Mar 2024 5:42:56,56.082,10.785,1792.55743
27 Mar 2024 5:43:31,59.5,7.87,1999.977451
27 Mar 2024 7:16:14,301.154,7.864,2000.00005
27 Mar 2024 7:17:14,307.195,13.102,1649.495958
27 Mar 2024 7:18:14,316.725,19.73,1329.134126
27 Mar 2024 7:19:14,332.874,27.654,1071.20332
27 Mar 2024 7:20:14,359.529,33.914,930.549169
27 Mar 2024 7:21:14,31.135,32.388,960.770017
27 Mar 2024 7:22:14,54.052,24.901,1148.385996
27 Mar 2024 7:23:14,67.482,17.302,1432.340577
27 Mar 2024 7:24:14,75.576,11.173,1766.000152
27 Mar 2024 7:24:53,79.272,7.847,1999.990356
27 Mar 2024 8:56:54,296.187,7.866,1999.97957
27 Mar 2024 8:57:53,296.223,13.697,1615.305366
27 Mar 2024 8:58:53,296.161,22.191,1236.314719
27 Mar 2024 8:59:53,295.831,36.25,887.45366
27 Mar 2024 9:00:53,294.024,62.927,624.066933
27 Mar 2024 9:01:53,123.539,74.965,579.429337
27 Mar 2024 9:02:53,119.128,42.663,791.621099
27 Mar 2024 9:03:53,118.592,25.666,1123.008164
27 Mar 2024 9:04:53,118.454,15.894,1495.581
27 Mar 2024 9:05:53,118.437,9.356,1884.076614
27 Mar 2024 9:06:11,118.443,7.784,1999.985439
27 Mar 2024 10:38:24,268.644,7.828,1999.986537
27 Mar 2024 10:39:24,258.706,11.572,1738.152949
27 Mar 2024 10:40:24,245.265,15.013,1540.357046
27 Mar 2024 10:41:24,228.486,17.099,1437.285253
27 Mar 2024 10:42:24,210.447,16.813,1449.61731
27 Mar 2024 10:43:24,194.269,14.31,1574.511183
27 Mar 2024 10:44:24,181.579,10.712,1788.04172
27 Mar 2024 10:45:11,173.942,7.729,1999.988259
28 Mar 2024 2:10:33,206.742,7.689,1999.986957
28 Mar 2024 2:11:33,199.961,12.757,1658.161022
28 Mar 2024 2:12:33,189.386,18.868,1355.258053
28 Mar 2024 2:13:33,172.33,25.455,1125.097128
28 Mar 2024 2:14:33,147.187,29.493,1019.429551
28 Mar 2024 2:15:33,120.352,27.275,1076.06358
28 Mar 2024 2:16:33,100.694,21.046,1273.385412
28 Mar 2024 2:17:33,88.426,14.668,1558.30141
28 Mar 2024 2:18:33,80.703,9.288,1890.822223
28 Mar 2024 2:18:52,78.895,7.818,1999.989903
28 Mar 2024 3:50:36,255.626,7.765,1999.991122
28 Mar 2024 3:51:36,258.181,13.565,1616.856403
28 Mar 2024 3:52:36,262.474,21.757,1247.76703
28 Mar 2024 3:53:36,271.289,34.541,915.685901
28 Mar 2024 3:54:36,297.317,53.922,679.397173
28 Mar 2024 3:55:36,7.444,57.604,653.88868
28 Mar 2024 3:56:36,41.365,37.992,858.170792
28 Mar 2024 3:57:36,51.947,23.925,1177.675616
28 Mar 2024 3:58:36,56.825,15.053,1541.531207
28 Mar 2024 3:59:36,59.661,8.876,1923.720653
28 Mar 2024 3:59:48,60.089,7.858,1999.990055
28 Mar 2024 5:32:07,289.606,7.835,1999.990374
28 Mar 2024 5:33:07,296.362,12.911,1658.849778
28 Mar 2024 5:34:07,306.781,19.096,1353.708221
28 Mar 2024 5:35:07,323.593,25.951,1117.095844
28 Mar 2024 5:36:07,348.937,30.556,1000.053688
28 Mar 2024 5:37:07,16.92,28.706,1044.047118
28 Mar 2024 5:38:07,37.741,22.334,1231.780401
28 Mar 2024 5:39:07,50.748,15.691,1510.020447
28 Mar 2024 5:40:07,58.966,10.112,1837.306749
28 Mar 2024 5:40:35,61.797,7.865,1999.989896
28 Mar 2024 7:13:15,301.809,7.864,1999.99033
28 Mar 2024 7:14:14,307.001,13.257,1640.438022
28 Mar 2024 7:15:14,315.39,20.351,1304.484154
28 Mar 2024 7:16:14,330.403,29.541,1023.845261
28 Mar 2024 7:17:14,358.312,38.181,856.378274
28 Mar 2024 7:18:14,35.224,37.265,870.832871
28 Mar 2024 7:19:14,60.899,28.063,1059.783887
28 Mar 2024 7:20:14,74.582,19.148,1351.457492
28 Mar 2024 7:21:14,82.341,12.336,1692.811731
28 Mar 2024 7:22:05,86.595,7.833,1999.980383
28 Mar 2024 8:53:54,292.468,7.859,1999.999498
28 Mar 2024 8:54:53,290.484,13.63,1618.481939
28 Mar 2024 8:55:53,286.916,21.892,1246.26505
28 Mar 2024 8:56:53,279.195,34.953,909.82483
28 Mar 2024 8:57:53,254.561,55.553,667.946375
28 Mar 2024 8:58:53,178.563,59.811,640.151475
28 Mar 2024 8:59:53,145.097,38.581,847.848436
28 Mar 2024 9:00:53,135.643,24.039,1171.367023
28 Mar 2024 9:01:53,131.511,15.023,1538.504869
28 Mar 2024 9:02:53,129.239,8.79,1923.443875
28 Mar 2024 9:03:05,128.91,7.767,1999.974158
28 Mar 2024 10:36:13,254.983,7.804,1999.98662
28 Mar 2024 10:37:13,243.102,10.057,1835.438913
28 Mar 2024 10:38:13,229.303,11.288,1753.081174
28 Mar 2024 10:39:13,214.893,11.076,1765.545579
28 Mar 2024 10:40:13,201.493,9.496,1870.787661
28 Mar 2024 10:40:57,192.88,7.73,1999.990234
29 Mar 2024 2:07:09,218.962,7.7,1999.981837
29 Mar 2024 2:08:08,214.547,13.216,1632.294031
29 Mar 2024 2:09:08,207.117,20.641,1285.24974
29 Mar 2024 2:10:08,193.047,30.731,990.514866
29 Mar 2024 2:11:08,164.237,41.127,809.217173
29 Mar 2024 2:12:08,123.226,40.308,821.174051
29 Mar 2024 2:13:08,96.475,29.565,1019.585272
29 Mar 2024 2:14:08,83.461,19.797,1322.537264
29 Mar 2024 2:15:08,76.508,12.634,1673.384519
29 Mar 2024 2:16:01,72.736,7.827,1999.999752
29 Mar 2024 3:47:43,264.55,7.78,1999.992553
29 Mar 2024 3:48:42,268.476,13.337,1630.70771
29 Mar 2024 3:49:42,275.022,21,1276.076425
29 Mar 2024 3:50:42,287.613,31.965,967.07084
29 Mar 2024 3:51:42,316.174,45.037,763.111818
29 Mar 2024 3:52:42,4.061,45.739,755.614555
29 Mar 2024 3:53:42,34.266,32.899,949.199877
29 Mar 2024 3:54:42,47.534,21.694,1253.402191
29 Mar 2024 3:55:42,54.357,13.859,1605.724287
29 Mar 2024 3:56:42,58.478,8.125,1979.638303
29 Mar 2024 3:56:45,58.653,7.859,1999.982778
29 Mar 2024 5:29:16,294.374,7.842,1999.972184
29 Mar 2024 5:30:15,301.16,12.797,1665.907702
29 Mar 2024 5:31:15,311.686,18.866,1363.522865
29 Mar 2024 5:32:15,328.487,25.5,1130.255513
29 Mar 2024 5:33:15,353.434,29.862,1016.02807
29 Mar 2024 5:34:15,20.784,28.052,1060.481804
29 Mar 2024 5:35:15,41.32,21.907,1246.606932
29 Mar 2024 5:36:15,54.311,15.432,1522.783976
29 Mar 2024 5:37:15,62.588,9.945,1848.297059
29 Mar 2024 5:37:41,65.285,7.859,1999.982372
29 Mar 2024 7:10:13,301.422,7.862,1999.982299
29 Mar 2024 7:11:12,305.481,13.413,1631.320925
29 Mar 2024 7:12:12,312.207,21.031,1278.405529
29 Mar 2024 7:13:12,325.053,31.844,971.794238
29 Mar 2024 7:14:12,353.651,44.474,770.81927
29 Mar 2024 7:15:12,40.394,44.967,764.919595
29 Mar 2024 7:16:12,70.192,32.481,957.771124
29 Mar 2024 7:17:12,83.534,21.468,1260.808858
29 Mar 2024 7:18:12,90.445,13.708,1612.307636
29 Mar 2024 7:19:12,94.623,8.004,1985.750001
29 Mar 2024 7:19:14,94.748,7.818,1999.993266
29 Mar 2024 8:50:57,287.702,7.85,1999.99038
29 Mar 2024 8:51:56,283.527,13.372,1632.325064
29 Mar 2024 8:52:56,276.409,20.877,1282.629803
29 Mar 2024 8:53:56,262.738,31.22,983.63894
29 Mar 2024 8:54:56,233.837,42.259,796.444127
29 Mar 2024 8:55:56,191.189,41.629,804.194404
29 Mar 2024 8:56:56,163.763,30.305,1002.322797
29 Mar 2024 8:57:56,150.781,20.165,1306.376796
29 Mar 2024 8:58:56,143.931,12.826,1658.255972
29 Mar 2024 8:59:51,140.095,7.751,1999.999787
30 Mar 2024 0:26:09,165.223,7.675,1999.985321
30 Mar 2024 0:27:08,153.337,9.777,1847.472342
30 Mar 2024 0:28:08,139.608,10.861,1776.037963
30 Mar 2024 0:29:08,125.459,10.539,1798.504676
30 Mar 2024 0:30:08,112.42,8.929,1911.578261
30 Mar 2024 0:30:39,106.506,7.755,2000.000022
30 Mar 2024 2:03:54,230.209,7.714,1999.991421
30 Mar 2024 2:04:53,228.019,13.462,1619.200517
30 Mar 2024 2:05:53,224.136,21.674,1247.884456
30 Mar 2024 2:06:53,215.848,34.563,913.171868
30 Mar 2024 2:07:53,190.351,54.401,674.265696
30 Mar 2024 2:08:53,118.452,58.19,648.793717
30 Mar 2024 2:09:53,84.978,38.024,856.081806
30 Mar 2024 2:10:53,75.011,23.837,1178.645293
30 Mar 2024 2:11:53,70.613,14.947,1545.093958
30 Mar 2024 2:12:53,68.2,8.77,1929.5765
30 Mar 2024 2:13:04,67.879,7.834,1999.990249
30 Mar 2024 3:44:52,272.763,7.793,1999.997821
30 Mar 2024 3:45:52,277.885,13.23,1637.702554
30 Mar 2024 3:46:52,286.169,20.38,1300.241824
30 Mar 2024 3:47:52,301.096,29.71,1017.756369
30 Mar 2024 3:48:52,329.188,38.601,848.577124
30 Mar 2024 3:49:52,6.688,37.71,862.84069
30 Mar 2024 3:50:52,32.566,28.314,1053.016737
30 Mar 2024 3:51:52,46.214,19.287,1345.960682
30 Mar 2024 3:52:52,53.918,12.431,1688.185066
30 Mar 2024 3:53:43,58.185,7.858,1999.984442
30 Mar 2024 5:26:22,297.959,7.846,1999.98107
30 Mar 2024 5:27:22,304.725,12.903,1659.89177
30 Mar 2024 5:28:22,315.163,19.067,1355.203964
30 Mar 2024 5:29:22,331.975,25.885,1119.092177
30 Mar 2024 5:30:22,357.259,30.448,1002.432434
30 Mar 2024 5:31:22,25.144,28.6,1046.448103
30 Mar 2024 5:32:22,45.922,22.26,1233.930624
30 Mar 2024 5:33:22,58.926,15.639,1511.900239
30 Mar 2024 5:34:22,67.15,10.072,1838.999544
30 Mar 2024 5:34:50,69.958,7.85,1999.997252
30 Mar 2024 7:07:10,300.064,7.859,1999.979265
30 Mar 2024 7:08:10,302.785,13.666,1616.695633
30 Mar 2024 7:09:10,307.317,21.826,1249.049624
30 Mar 2024 7:10:10,316.561,34.478,919.073796
30 Mar 2024 7:11:10,343.205,53.243,685.774053
30 Mar 2024 7:12:10,50.705,56.43,662.143744
30 Mar 2024 7:13:10,84.333,37.511,865.647583
30 Mar 2024 7:14:10,95.219,23.689,1184.017513
30 Mar 2024 7:15:10,100.273,14.896,1547.14055
30 Mar 2024 7:16:10,103.206,8.749,1928.942877
30 Mar 2024 7:16:21,103.617,7.801,1999.982942
30 Mar 2024 8:48:05,281.664,7.839,1999.990306
30 Mar 2024 8:49:05,275.096,12.962,1655.036534
30 Mar 2024 8:50:05,264.75,19.196,1347.812789
30 Mar 2024 8:51:05,247.799,26.048,1111.893068
30 Mar 2024 8:52:05,222.24,30.412,1000.21702
30 Mar 2024 8:53:05,194.577,28.17,1053.461786
30 Mar 2024 8:54:05,174.458,21.647,1250.511486
30 Mar 2024 8:55:05,162.072,15.029,1536.389619
30 Mar 2024 8:56:05,154.341,9.507,1869.929292
30 Mar 2024 8:56:27,152.223,7.736,1999.991225
31 Mar 2024 0:21:51,184.744,7.67,1999.982406
31 Mar 2024 0:22:50,174.714,11.299,1745.995113
31 Mar 2024 0:23:50,161.218,14.603,1555.135508
31 Mar 2024 0:24:50,144.595,16.536,1459.23744
31 Mar 2024 0:25:50,126.925,16.181,1477.39584
31 Mar 2024 0:26:50,111.143,13.735,1605.761205
31 Mar 2024 0:27:50,98.733,10.252,1820.81533
31 Mar 2024 0:28:30,92.233,7.781,1999.98975
31 Mar 2024 2:00:47,240.724,7.729,1999.982064
31 Mar 2024 2:01:46,240.568,13.563,1614.510104
31 Mar 2024 2:02:46,240.204,22.054,1235.189439
31 Mar 2024 2:03:46,239.25,36.114,886.122585
31 Mar 2024 2:04:46,235.006,62.757,622.924423
31 Mar 2024 2:05:46,75.895,74.526,579.343418
31 Mar 2024 2:06:46,66.087,42.536,792.556751
31 Mar 2024 2:07:46,64.73,25.628,1124.42586
31 Mar 2024 2:08:46,64.276,15.897,1497.211293
31 Mar 2024 2:09:46,64.104,9.383,1885.783012
31 Mar 2024 2:10:03,64.082,7.838,1999.975027
31 Mar 2024 3:42:03,280.154,7.806,1999.98249
31 Mar 2024 3:43:02,286.06,13.004,1651.468472
31 Mar 2024 3:44:02,295.468,19.656,1329.300026
31 Mar 2024 3:45:02,311.476,27.669,1068.828332
31 Mar 2024 3:46:02,338.147,34.128,925.054123
31 Mar 2024 3:47:02,10.111,32.721,952.908883
31 Mar 2024 3:48:02,33.303,25.164,1139.746047
31 Mar 2024 3:49:02,46.824,17.483,1423.755522
31 Mar 2024 3:50:02,54.941,11.308,1757.645444
31 Mar 2024 3:50:43,58.752,7.856,1999.982315
31 Mar 2024 5:23:26,300.351,7.848,1999.999347
31 Mar 2024 5:24:25,306.672,12.972,1655.885302
31 Mar 2024 5:25:25,316.592,19.388,1341.986632
31 Mar 2024 5:26:25,333.024,26.81,1093.042127
31 Mar 2024 5:27:25,359.03,32.294,962.172541
31 Mar 2024 5:28:25,28.895,30.653,997.554037
31 Mar 2024 5:29:25,50.883,23.73,1184.286853
31 Mar 2024 5:30:25,64.182,16.586,1465.102144
31 Mar 2024 5:31:25,72.373,10.709,1795.626564
31 Mar 2024 5:32:00,75.758,7.839,1999.99721
31 Mar 2024 7:04:07,297.78,7.854,1999.979609
31 Mar 2024 7:05:07,298.816,13.764,1610.813984
31 Mar 2024 7:06:07,300.492,22.255,1233.487992
31 Mar 2024 7:07:07,303.961,36.224,887.470917
31 Mar 2024 7:08:07,316.947,61.861,629.275562
31 Mar 2024 7:09:07,80.705,71.124,590.115162
31 Mar 2024 7:10:07,105.235,41.775,802.8661
31 Mar 2024 7:11:07,109.791,25.312,1133.123618
31 Mar 2024 7:12:07,111.754,15.708,1504.638254
31 Mar 2024 7:13:07,112.889,9.239,1892.283294
31 Mar 2024 7:13:23,113.126,7.784,1999.980406
31 Mar 2024 8:45:22,273.869,7.825,1999.998638
31 Mar 2024 8:46:21,265.132,12.111,1704.603143
31 Mar 2024 8:47:21,252.501,16.608,1461.14256
31 Mar 2024 8:48:21,235.155,20.188,1306.245125
31 Mar 2024 8:49:21,214.564,21.034,1273.251211
31 Mar 2024 8:50:21,195.198,18.554,1371.03106
31 Mar 2024 8:51:21,180.262,14.287,1575.021833
31 Mar 2024 8:52:21,169.702,9.787,1849.717918
31 Mar 2024 8:52:50,165.779,7.725,1999.98942
